,rating,games_minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,rating_target,position_Defender,position_Goalkeeper,position_Midfielder,result_status_encoded,games_substitute_encoded
1761,-11.499999999999991,-1.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8214285714285714,0.0,-0.72,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,2,1
1762,0.9999999999999986,0.22413793103448276,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-0.03571428571428571,0.0,-0.08,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,1,0
1763,1.833333333333331,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.39285714285714285,0.0,0.24,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0
1764,-1.1666666666666659,0.22413793103448276,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-0.14285714285714285,0.0,-0.04,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0
1771,0.6666666666666652,-0.7413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,3.0,1.0,0.5,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,1
1772,-1.0,-1.0517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.08,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
1773,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.44,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,1,0
1774,0.6666666666666652,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,1.0,2.72,-0.5,0.0,2.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1775,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.76,0.5,2.0,3.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
1776,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,1.24,-0.5,1.0,3.0,-0.3333333333333333,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
1777,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.0,1.04,0.0,1.0,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
1779,-1.0,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.88,-0.5,0.0,0.0,-0.6666666666666666,-0.75,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,1
1780,-0.3333333333333333,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1785714285714286,0.0,1.28,0.5,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,1,0
1782,-0.6666666666666666,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,0.0,1.04,0.5,0.0,1.0,-0.16666666666666666,-0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1783,0.16666666666666594,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.2,0.0,0.0,2.0,0.16666666666666666,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
1784,0.6666666666666652,0.22413793103448276,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.25,2.0,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
1785,0.4999999999999993,-0.15517241379310345,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.08,1.0,0.0,0.0,0.5,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
1786,0.0,-0.3103448275862069,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.07142857142857142,1.0,-0.12,0.0,1.0,1.0,-0.16666666666666666,-0.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0
1787,0.4999999999999993,-0.8103448275862069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,1.0,-0.24,-0.5,1.0,1.0,-0.3333333333333333,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
1788,-11.499999999999991,-1.2758620689655173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,0.0,-0.68,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,2,1
1792,-0.5000000000000008,-0.9482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32142857142857145,1.0,-0.2,-0.5,0.0,0.0,-0.5,-0.25,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,1
1794,-0.3333333333333333,-1.0862068965517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.0,-0.48,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,0,1
1795,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5714285714285714,1.0,-0.52,-0.5,1.0,0.0,0.0,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
1796,-0.3333333333333333,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
1797,-1.0,0.1896551724137931,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.0,-0.3333333333333333,-0.75,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
1798,-1.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.07142857142857142,0.0,-0.04,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,0,0
1799,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.39285714285714285,0.0,0.08,-0.5,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,1,0,1,0
1800,-0.6666666666666666,0.22413793103448276,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.04,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1803,0.0,-0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.16,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,1
1804,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.96,1.0,1.0,0.0,0.3333333333333333,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,1,0,0
1805,-0.3333333333333333,0.22413793103448276,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.72,-0.5,0.0,0.0,0.5,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
1806,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.88,0.5,0.0,1.0,0.0,0.25,3.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1807,0.9999999999999986,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6071428571428571,2.0,0.44,0.5,0.0,1.0,0.5,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0
1808,-1.1666666666666659,-0.3275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10714285714285714,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,-0.25,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
1809,0.0,0.22413793103448276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,2.0,0.12,0.5,0.0,1.0,0.3333333333333333,0.75,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
1810,0.6666666666666652,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,1.0,0.6,0.5,0.0,1.0,0.8333333333333334,1.5,3.0,2.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0
1825,1.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,2.0,2.4,1.5,0.0,0.0,1.0,1.25,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,1,0
1826,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.0,1.56,0.5,1.0,0.0,0.0,-0.25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1827,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,1.0,1.2,0.5,0.0,2.0,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0
1828,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,2.0,1.48,1.0,0.0,1.0,0.6666666666666666,0.75,1.0,1.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0
1829,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2857142857142856,3.0,2.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
1830,-0.5000000000000008,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,1.0,0.28,-0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,1
1831,-0.5000000000000008,-1.0689655172413792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.08,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
1832,-1.0,-0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,-0.6,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,1,1,1
1833,1.333333333333332,0.22413793103448276,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7857142857142857,2.0,0.64,1.5,0.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0
1834,-0.3333333333333333,0.22413793103448276,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5,3.0,0.44,1.0,0.0,0.0,0.8333333333333334,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0
1835,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,2.0,0.12,0.0,0.0,0.0,0.8333333333333334,1.75,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
1836,0.0,-0.6896551724137931,0.0,3.0,1.0,0.0,0.0,0.0,0.0,-0.17857142857142858,0.0,-0.08,0.0,0.0,0.0,-0.5,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,1
1839,-0.5000000000000008,0.034482758620689655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.24,0.5,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
1840,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,2.0,1.32,-0.5,0.0,0.0,-0.6666666666666666,-0.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0
1841,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,-0.5,0.0,1.0,-0.16666666666666666,-0.25,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,0,0
1842,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.2,0.0,0.0,0.0,0.5,0.75,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0
1843,0.6666666666666652,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,1.0,1.08,1.5,0.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
1844,0.4999999999999993,-1.1206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571428571429,1.0,-0.56,-0.5,0.0,0.0,-0.5,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,1
1845,0.6666666666666652,-0.8448275862068966,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.6071428571428571,0.0,-0.56,-0.5,0.0,0.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,1
1846,2.3333333333333317,-0.05172413793103448,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,-0.08,-0.5,0.0,0.0,1.0,0.25,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,2,0
1847,-1.0,-0.08620689655172414,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.56,-0.5,0.0,0.0,0.6666666666666666,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,1,0
1848,-0.3333333333333333,-0.10344827586206896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.16,0.0,0.0,1.0,-0.3333333333333333,-0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,1,0
1849,-0.3333333333333333,-0.8448275862068966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,-0.44,-0.5,0.0,0.0,-0.5,-0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,1
1850,0.16666666666666594,-0.8103448275862069,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.03571428571428571,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.75,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
1851,1.1666666666666645,-0.5517241379310345,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.4642857142857143,2.0,0.68,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,1,1
1852,0.0,-0.46551724137931033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.16,0.5,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1853,0.0,-0.06896551724137931,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.0,0.8,-0.5,0.0,0.0,-0.3333333333333333,-0.25,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,0
1854,-0.6666666666666666,-1.1206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6071428571428571,0.0,-0.68,-0.5,0.0,1.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,1,1,1
1855,0.0,-0.3275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1071428571428572,2.0,1.04,-0.5,0.0,2.0,0.0,0.25,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,0
1856,0.0,-0.25862068965517243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32142857142857145,4.0,0.24,-0.5,0.0,0.0,-0.3333333333333333,-0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0,0
1857,0.0,-0.20689655172413793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,-0.04,0.0,1.0,2.0,-0.5,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,2,0
1858,0.6666666666666652,0.22413793103448276,0.0,3.0,2.0,0.0,0.0,0.0,0.0,-0.03571428571428571,2.0,-0.04,0.5,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,1,0
1859,0.0,0.22413793103448276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.08,0.5,0.0,0.0,0.3333333333333333,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,0
1860,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3214285714285714,4.0,1.36,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,0,0
1861,0.16666666666666594,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5357142857142857,4.0,0.4,0.0,0.0,0.0,-0.16666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,0,0
1862,0.16666666666666594,-0.10344827586206896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,2.0,0.52,1.5,0.0,1.0,1.1666666666666667,0.75,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1863,0.6666666666666652,-0.017241379310344827,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.03571428571428571,2.0,0.0,-0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0,0,0,1,0
1864,-1.1666666666666659,-0.2413793103448276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.28,0.0,0.0,0.0,1.1666666666666667,0.25,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0
1865,-0.6666666666666666,0.08620689655172414,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.16,0.0,0.0,0.0,1.3333333333333333,0.75,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,1,0
1866,-1.0,-0.2413793103448276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.32,-0.5,0.0,1.0,0.16666666666666666,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,0
1870,0.0,-0.3620689655172414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.42857142857142855,2.0,-0.36,-0.5,0.0,0.0,-0.6666666666666666,-0.75,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
1871,0.0,-0.9827586206896551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,1.0,-0.52,-0.5,0.0,1.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
1873,-0.6666666666666666,0.15517241379310345,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.24,-0.5,0.0,0.0,0.5,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1874,0.6666666666666652,0.06896551724137931,0.0,2.0,2.0,1.0,0.0,0.0,0.0,-0.5357142857142857,0.0,-0.44,-0.5,0.0,1.0,1.1666666666666667,0.25,2.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0
1875,0.0,0.08620689655172414,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.4642857142857143,1.0,-0.36,0.0,0.0,0.0,0.6666666666666666,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0
1876,-1.1666666666666659,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,-0.39285714285714285,1.0,-0.32,-0.5,0.0,0.0,2.3333333333333335,0.25,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0
1877,-0.3333333333333333,-0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17857142857142858,1.0,-0.32,-0.5,0.0,0.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0
1878,-0.6666666666666666,-0.41379310344827586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,-0.64,0.0,0.0,0.0,-0.5,-0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1886,-0.3333333333333333,-1.1379310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,-0.6,-0.5,0.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,1
1887,0.0,-0.9310344827586207,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,1.0,-0.4,-0.5,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,1
1889,-0.3333333333333333,-1.0517241379310345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6071428571428571,0.0,-0.56,-0.5,0.0,0.0,-0.6666666666666666,-0.75,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,1
1891,0.0,-0.7758620689655172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,0.0,-0.24,0.0,0.0,0.0,-0.6666666666666666,-0.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,1
1897,0.4999999999999993,0.22413793103448276,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,4.0,0.52,-0.5,0.0,0.0,0.3333333333333333,0.5,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,1,0
1898,1.333333333333332,0.22413793103448276,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.6071428571428571,3.0,0.4,-0.5,0.0,1.0,0.16666666666666666,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
