id;player_name;player_id;fixture_id;league_round;rating;event_datetime;team_name;position;home_or_away;opponent_team;result;result_status;games_minutes;games_substitute;offsides;shots_total;shots_on;goals_total;goals_conceded;goals_assists;goals_saves;passes_total;passes_key;passes_accuracy;tackles_total;tackles_blocks;tackles_interceptions;duels_total;duels_won;dribbles_attempts;dribbles_success;dribbles_past;fouls_drawn;fouls_committed;cards_yellow;cards_red;penalty_won;penalty_committed;penalty_scored;penalty_missed;penalty_saved;rating_target
1940;S. El Shaarawy;9189;415;4;6.5;15/09/2024 12:30;AS Roma;Attacker;away;Genoa;1 - 1;D;62;FALSO;0;2;1;0;0;0;0;11;1;9;0;0;2;6;0;1;0;1;0;0;0;0;0;0;0;0;0;5.5
1941;S. El Shaarawy;9189;429;5;7.5;22/09/2024 18:00;AS Roma;Attacker;home;Udinese;3 - 0;W;83;FALSO;0;1;1;0;0;1;0;48;2;37;1;0;0;5;2;4;1;0;0;0;0;0;0;0;0;0;0;7
1942;S. Esposito;9126;388;1;0;19/08/2024 18:30;Lecce;Defender;home;Atalanta;0 - 4;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1943;S. Esposito;8391;383;1;7;17/08/2024 20:45;Empoli;Attacker;home;Monza;0 - 0;D;69;FALSO;1;1;0;0;0;0;0;15;0;9;5;0;1;18;10;2;0;1;5;1;0;0;0;0;0;0;0;6
1944;S. Esposito;8391;398;2;7.2;25/08/2024 20:45;Empoli;Attacker;away;AS Roma;1 - 2;W;32;VERO;0;1;1;0;0;0;0;8;1;7;2;0;1;9;6;3;1;0;2;0;0;0;1;0;0;0;0;6.5
1945;S. Esposito;8391;401;3;6.9;31/08/2024 18:30;Empoli;Attacker;away;Bologna;1 - 1;D;29;VERO;1;0;0;0;0;0;0;12;1;6;0;0;2;7;5;2;2;0;2;1;0;0;0;0;0;0;0;6
1946;S. Esposito;8391;414;4;7;14/09/2024 18:00;Empoli;Attacker;home;Juventus;0 - 0;D;77;FALSO;0;2;1;0;0;0;0;19;1;17;1;0;0;8;3;0;0;1;2;1;0;0;0;0;0;0;0;6
1947;S. Esposito;8391;422;5;7.9;20/09/2024 18:30;Empoli;Attacker;away;Cagliari;0 - 2;W;89;FALSO;1;3;2;1;0;0;0;40;0;24;1;1;0;16;5;3;2;3;2;4;0;0;0;0;0;0;0;7.5
1948;S. Gigot;22849;416;4;0;16/09/2024 20:45;Lazio;Defender;home;Verona;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1949;S. Goglichidze;8963;383;1;0;17/08/2024 20:45;Empoli;Defender;home;Monza;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1950;S. Goglichidze;8963;398;2;0;25/08/2024 20:45;Empoli;Defender;away;AS Roma;1 - 2;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1951;S. Goglichidze;8963;401;3;7.2;31/08/2024 18:30;Empoli;Defender;away;Bologna;1 - 1;D;90;FALSO;0;0;0;0;0;0;0;19;0;15;4;0;3;11;6;0;0;0;0;1;0;0;0;0;0;0;0;6.5
1952;S. Goglichidze;8963;414;4;7.3;14/09/2024 18:00;Empoli;Defender;home;Juventus;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;46;0;40;3;1;0;7;4;0;0;2;1;0;0;0;0;0;0;0;0;7
1953;S. Goglichidze;8963;422;5;7.2;20/09/2024 18:30;Empoli;Defender;away;Cagliari;0 - 2;W;90;FALSO;0;0;0;0;0;0;0;22;0;17;2;1;2;15;5;1;0;1;0;1;0;0;0;0;0;0;0;6.5
1954;S. Iling-Junior;8841;401;3;0;31/08/2024 18:30;Bologna;Attacker;home;Empoli;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1955;S. Iling-Junior;8841;413;4;7.5;14/09/2024 15:00;Bologna;Attacker;away;Como;2 - 2;D;27;VERO;0;1;1;1;0;0;0;18;1;14;0;0;1;5;2;5;2;0;0;0;0;0;0;0;0;0;0;7
1956;S. Iling-Junior;8841;428;5;6.6;22/09/2024 15:00;Bologna;Attacker;away;Monza;1 - 2;W;19;VERO;0;0;0;0;0;0;0;7;0;5;2;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;6
1957;S. Kolašinac;8750;411;4;6.2;15/09/2024 15:00;Atalanta;Defender;home;Fiorentina;3 - 2;W;90;FALSO;0;1;0;0;0;0;0;39;0;34;1;0;1;6;1;0;0;1;0;1;0;0;0;0;0;0;0;5.5
1958;S. Kolašinac;8750;421;5;6.7;24/09/2024 20:45;Atalanta;Defender;home;Como;2 - 3;L;90;FALSO;0;0;0;0;0;0;0;63;0;56;2;0;0;20;13;2;1;0;3;4;0;0;0;0;0;0;0;5.5
1959;S. Lobotka;8685;385;1;6.7;18/08/2024 18:30;Napoli;Midfielder;away;Verona;3 - 0;L;90;FALSO;0;1;0;0;0;0;0;73;1;62;1;0;1;5;1;0;0;1;0;2;0;0;0;0;0;0;0;4.5
1960;S. Lobotka;8685;396;2;6.9;25/08/2024 20:45;Napoli;Midfielder;home;Bologna;3 - 0;W;90;FALSO;0;0;0;0;0;0;0;40;0;34;2;0;1;6;4;2;1;0;1;0;0;0;0;0;0;0;0;6.5
1961;S. Lobotka;8685;408;3;7.3;31/08/2024 20:45;Napoli;Midfielder;home;Parma;2 - 1;W;90;FALSO;0;0;0;0;0;0;0;66;3;60;2;1;0;7;3;1;0;0;1;2;1;0;0;0;0;0;0;6
1962;S. Lobotka;8685;412;4;7.3;15/09/2024 18:00;Napoli;Midfielder;away;Cagliari;0 - 4;W;74;FALSO;0;1;0;0;0;0;0;52;0;44;1;0;1;8;6;2;1;0;3;1;1;0;0;0;0;0;0;6.5
1963;S. Lobotka;8685;426;5;6.9;21/09/2024 18:00;Napoli;Midfielder;away;Juventus;0 - 0;D;87;FALSO;0;0;0;0;0;0;0;41;0;38;4;1;0;7;4;0;0;1;0;2;0;0;0;0;0;0;0;6
1964;S. Lovrić;9053;381;1;6.5;18/08/2024 18:30;Udinese;Midfielder;away;Bologna;1 - 1;D;58;FALSO;0;0;0;0;0;0;0;13;0;11;1;0;1;9;2;1;0;0;1;2;0;0;0;0;0;0;0;5
1965;S. Lovrić;9053;400;2;6.5;24/08/2024 18:30;Udinese;Midfielder;home;Lazio;2 - 1;W;24;VERO;0;1;0;0;0;0;0;4;0;2;1;0;0;5;2;0;0;2;1;1;0;0;0;0;0;0;0;6
1966;S. Lovrić;9053;409;3;7;01/09/2024 20:45;Udinese;Midfielder;home;Como;1 - 0;W;79;FALSO;0;0;0;0;0;0;0;34;1;30;2;0;1;8;4;3;1;1;1;1;0;0;0;0;0;0;0;6
1967;S. Lovrić;9053;419;4;6.6;16/09/2024 18:30;Udinese;Midfielder;away;Parma;2 - 3;W;66;FALSO;0;1;0;0;0;0;0;31;0;26;2;0;1;5;2;0;0;0;0;1;0;0;0;0;0;0;0;5.5
1968;S. Lovrić;9053;429;5;6.5;22/09/2024 18:00;Udinese;Midfielder;away;AS Roma;3 - 0;L;27;VERO;0;0;0;0;0;0;0;19;0;15;0;0;2;4;1;0;0;1;1;2;0;0;0;0;0;0;0;6
1969;S. Luperto;8273;382;1;7.2;18/08/2024 20:45;Cagliari;Defender;home;AS Roma;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;47;1;41;0;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;6
1970;S. Luperto;8273;391;2;7.5;26/08/2024 18:30;Cagliari;Defender;home;Como;1 - 1;D;90;FALSO;0;0;0;0;0;1;0;53;1;44;1;1;0;7;5;0;0;0;0;1;0;0;0;0;0;0;0;6.5
1971;S. Luperto;8273;407;3;7.9;31/08/2024 18:30;Cagliari;Defender;away;Lecce;1 - 0;L;90;FALSO;0;1;0;0;0;0;0;59;0;50;3;2;0;11;7;0;0;0;2;1;0;0;0;0;0;0;0;6.5
1972;S. Luperto;8273;412;4;6.7;15/09/2024 18:00;Cagliari;Defender;home;Napoli;0 - 4;L;90;FALSO;0;1;1;0;0;0;0;47;1;42;1;1;2;6;3;0;0;1;0;0;0;0;0;0;0;0;0;5.5
1973;S. Luperto;8273;422;5;6.9;20/09/2024 18:30;Cagliari;Defender;home;Empoli;0 - 2;L;90;FALSO;0;2;1;0;0;0;0;49;0;42;3;0;1;16;10;1;0;1;2;0;0;0;0;0;0;0;0;5.5
1974;S. Mbangula;22654;386;1;8.5;19/08/2024 20:45;Juventus;Attacker;home;Como;3 - 0;W;90;FALSO;0;1;1;1;0;1;0;33;1;29;2;0;0;6;6;1;1;0;2;0;0;0;0;0;0;0;0;7
1975;S. Mbangula;22654;393;2;7.2;26/08/2024 20:45;Juventus;Attacker;away;Verona;0 - 3;W;68;FALSO;0;0;0;0;0;1;0;23;3;20;2;0;0;8;3;2;0;1;1;1;0;0;1;0;0;0;0;7.5
1976;S. Mbangula;22654;405;3;6.3;01/09/2024 20:45;Juventus;Attacker;home;AS Roma;0 - 0;D;45;FALSO;0;0;0;0;0;0;0;6;0;6;2;0;0;6;3;2;0;1;1;0;0;0;0;0;0;0;0;5.5
1977;S. Mbangula;22654;414;4;6.2;14/09/2024 18:00;Juventus;Attacker;away;Empoli;0 - 0;D;24;VERO;0;0;0;0;0;0;0;10;1;8;0;0;0;5;0;2;0;0;0;1;0;0;0;0;0;0;0;5.5
1978;S. Mbangula;22654;426;5;0;21/09/2024 18:00;Juventus;Attacker;home;Napoli;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1979;S. McTominay;22842;412;4;6.9;15/09/2024 18:00;Napoli;Midfielder;away;Cagliari;0 - 4;W;16;VERO;0;0;0;0;0;0;0;11;0;9;1;0;1;4;3;1;0;0;1;0;0;0;0;0;0;0;0;6
1980;S. McTominay;22842;426;5;7.2;21/09/2024 18:00;Napoli;Midfielder;away;Juventus;0 - 0;D;90;FALSO;0;1;1;0;0;0;0;21;0;17;0;0;2;8;4;2;2;1;1;1;0;0;0;0;0;0;0;6.5
1981;S. Pavlović;22734;389;1;0;17/08/2024 20:45;AC Milan;Defender;home;Torino;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1982;S. Pavlović;22734;397;2;7.6;24/08/2024 18:30;AC Milan;Defender;away;Parma;2 - 1;L;90;FALSO;0;2;1;0;0;0;0;78;0;68;8;1;1;17;11;1;1;2;0;2;1;0;0;0;0;0;0;6.5
1983;S. Pavlović;22734;406;3;7.7;31/08/2024 20:45;AC Milan;Defender;away;Lazio;2 - 2;D;90;FALSO;0;1;1;1;0;0;0;80;0;63;1;1;2;7;3;0;0;2;1;0;0;0;0;0;0;0;0;6.5
1984;S. Pavlović;22734;417;4;7.2;14/09/2024 20:45;AC Milan;Defender;home;Venezia;4 - 0;W;90;FALSO;0;0;0;0;0;0;0;79;0;75;2;0;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;6.5
1985;S. Pavlović;22734;425;5;0;22/09/2024 20:45;AC Milan;Defender;away;Inter;1 - 2;W;1;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;S. Perilli;8940;385;1;0;18/08/2024 18:30;Verona;Goalkeeper;home;Napoli;3 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;S. Perilli;8940;393;2;0;26/08/2024 20:45;Verona;Goalkeeper;home;Juventus;0 - 3;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1988;S. Perilli;8940;403;3;0;01/09/2024 18:30;Verona;Goalkeeper;away;Genoa;0 - 2;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1989;S. Perilli;8940;416;4;0;16/09/2024 20:45;Verona;Goalkeeper;away;Lazio;2 - 1;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;S. Perilli;8940;424;5;0;20/09/2024 20:45;Verona;Goalkeeper;home;Torino;2 - 3;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;S. Pierotti;9090;388;1;7.2;19/08/2024 18:30;Lecce;Attacker;home;Atalanta;0 - 4;L;21;VERO;0;2;1;0;0;0;0;5;3;5;0;0;0;5;2;2;1;0;1;0;0;0;0;0;0;0;0;5.5
1992;S. Pierotti;9090;394;2;6.3;24/08/2024 20:45;Lecce;Attacker;away;Inter;2 - 0;L;26;VERO;0;0;0;0;0;0;0;4;0;4;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;5.5
1993;S. Pierotti;9090;407;3;6.9;31/08/2024 18:30;Lecce;Attacker;home;Cagliari;1 - 0;W;15;VERO;0;1;0;0;0;0;0;3;0;2;1;0;1;7;3;2;1;0;0;1;0;0;0;0;0;0;0;5.5
1994;S. Pierotti;9090;420;4;7;15/09/2024 15:00;Lecce;Attacker;away;Torino;0 - 0;D;29;VERO;0;1;0;0;0;0;0;14;1;10;0;0;0;3;2;0;0;0;0;1;0;0;0;0;0;0;0;5.5
1995;S. Pierotti;9090;427;5;6.9;21/09/2024 20:45;Lecce;Attacker;home;Parma;2 - 2;D;15;VERO;0;0;0;0;0;0;0;6;0;4;2;1;0;6;3;1;1;1;0;2;0;0;0;0;0;0;0;6
1996;S. Pizzignacco;22675;383;1;7.2;17/08/2024 20:45;Monza;Goalkeeper;away;Empoli;0 - 0;D;90;FALSO;0;0;0;0;0;0;2;38;0;23;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;6.5
1997;S. Pizzignacco;22675;395;2;6.3;24/08/2024 20:45;Monza;Goalkeeper;home;Genoa;0 - 1;L;90;FALSO;0;0;0;0;1;0;0;25;0;24;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6
1998;S. Pizzignacco;22675;402;3;0;01/09/2024 18:30;Monza;Goalkeeper;away;Fiorentina;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999;S. Pizzignacco;22675;418;4;0;15/09/2024 20:45;Monza;Goalkeeper;home;Inter;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000;S. Pizzignacco;22675;428;5;0;22/09/2024 15:00;Monza;Goalkeeper;home;Bologna;1 - 2;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2001;S. Posch;8589;381;1;7.2;18/08/2024 18:30;Bologna;Defender;home;Udinese;1 - 1;D;90;FALSO;0;0;0;0;0;0;0;59;2;52;5;0;0;12;8;1;1;1;1;2;0;0;0;0;0;0;0;6
2002;S. Posch;8589;396;2;6;25/08/2024 20:45;Bologna;Defender;away;Napoli;3 - 0;L;90;FALSO;0;0;0;0;0;0;0;44;2;38;1;1;0;16;5;4;0;2;2;2;1;0;0;0;0;0;0;5
2003;S. Posch;8589;401;3;6.9;31/08/2024 18:30;Bologna;Defender;home;Empoli;1 - 1;D;90;FALSO;0;0;0;0;0;0;0;98;1;84;3;0;1;15;7;0;0;3;1;2;0;0;0;0;0;0;0;5.5
2004;S. Posch;8589;413;4;7.2;14/09/2024 15:00;Bologna;Defender;away;Como;2 - 2;D;90;FALSO;1;0;0;0;0;0;0;38;2;24;5;0;0;18;10;2;0;0;4;3;0;0;0;0;0;0;0;5
2005;S. Posch;8589;428;5;6.2;22/09/2024 15:00;Bologna;Defender;away;Monza;1 - 2;W;12;VERO;0;0;0;0;0;0;0;6;0;3;1;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2006;S. Ricci;8977;389;1;6.6;17/08/2024 20:45;Torino;Midfielder;away;AC Milan;2 - 2;D;90;FALSO;0;0;0;0;0;0;0;27;1;26;0;0;0;5;3;1;1;0;2;1;1;0;0;0;0;0;0;6
2007;S. Ricci;8977;399;2;7;25/08/2024 18:30;Torino;Midfielder;home;Atalanta;2 - 1;W;89;FALSO;0;0;0;0;0;0;0;30;0;24;1;1;0;5;5;1;1;0;3;0;0;0;0;0;0;0;0;6.5
2008;S. Ricci;8977;410;3;7;30/08/2024 18:30;Torino;Midfielder;away;Venezia;0 - 1;W;62;FALSO;0;2;1;0;0;0;0;30;1;28;0;0;0;7;3;1;0;0;3;1;0;0;0;0;0;0;0;6.5
2009;S. Ricci;8977;420;4;7;15/09/2024 15:00;Torino;Midfielder;home;Lecce;0 - 0;D;90;FALSO;0;1;0;0;0;0;0;45;0;43;0;0;1;5;4;0;0;0;3;1;0;0;0;0;0;0;0;6
2010;S. Ricci;8977;424;5;7.3;20/09/2024 20:45;Torino;Midfielder;away;Verona;2 - 3;W;89;FALSO;0;0;0;0;0;0;0;88;1;82;0;1;2;9;6;1;0;1;3;0;0;0;0;0;0;0;0;6.5
2011;S. Sabelli;9137;384;1;6.7;17/08/2024 18:30;Genoa;Defender;home;Inter;2 - 2;D;19;VERO;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5.5
2012;S. Sabelli;9137;395;2;7;24/08/2024 20:45;Genoa;Defender;away;Monza;0 - 1;W;62;FALSO;0;0;0;0;0;1;0;13;1;8;1;0;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;6.5
2013;S. Sabelli;9137;403;3;6.6;01/09/2024 18:30;Genoa;Defender;home;Verona;0 - 2;L;61;FALSO;0;0;0;0;0;0;0;17;1;14;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;6
2014;S. Sabelli;9137;415;4;6.2;15/09/2024 12:30;Genoa;Defender;home;AS Roma;1 - 1;D;90;FALSO;0;1;0;0;0;0;0;31;0;17;4;0;0;16;6;2;0;4;2;1;0;0;0;0;0;0;0;6
2015;S. Sabelli;9137;430;5;6.7;21/09/2024 15:00;Genoa;Defender;away;Venezia;2 - 0;L;59;FALSO;0;0;0;0;0;0;0;6;0;3;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;5.5
2016;S. Sazonov;9006;401;3;0;31/08/2024 18:30;Empoli;Defender;away;Bologna;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;S. Sazonov;9006;414;4;0;14/09/2024 18:00;Empoli;Defender;home;Juventus;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;S. Scuffet;9062;382;1;7.3;18/08/2024 20:45;Cagliari;Goalkeeper;home;AS Roma;0 - 0;D;90;FALSO;0;0;0;0;0;0;3;22;0;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6.5
2019;S. Scuffet;9062;391;2;7.2;26/08/2024 18:30;Cagliari;Goalkeeper;home;Como;1 - 1;D;90;FALSO;0;0;0;0;1;0;3;22;0;18;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;6.5
2020;S. Scuffet;9062;407;3;6.6;31/08/2024 18:30;Cagliari;Goalkeeper;away;Lecce;1 - 0;L;90;FALSO;0;0;0;0;1;0;2;22;0;19;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;6
2021;S. Scuffet;9062;412;4;5.3;15/09/2024 18:00;Cagliari;Goalkeeper;home;Napoli;0 - 4;L;90;FALSO;0;0;0;0;4;0;1;27;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5
2022;S. Scuffet;9062;422;5;6.9;20/09/2024 18:30;Cagliari;Goalkeeper;home;Empoli;0 - 2;L;90;FALSO;0;0;0;0;2;0;2;39;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5
2023;S. Sensi;8617;383;1;0;17/08/2024 20:45;Monza;Midfielder;away;Empoli;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;S. Sensi;8617;402;3;0;01/09/2024 18:30;Monza;Midfielder;away;Fiorentina;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;S. Sensi;8617;418;4;0;15/09/2024 20:45;Monza;Midfielder;home;Inter;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026;S. Serdar;8910;385;1;6.3;18/08/2024 18:30;Verona;Midfielder;home;Napoli;3 - 0;W;21;FALSO;0;0;0;0;0;0;0;8;0;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5.5
2027;S. Sohm;22686;390;1;7;17/08/2024 18:30;Parma;Midfielder;home;Fiorentina;1 - 1;D;76;FALSO;0;3;3;0;0;0;0;17;0;8;2;0;0;4;4;1;1;0;0;0;0;0;0;0;0;0;0;6.5
2028;S. Sohm;22686;397;2;6.2;24/08/2024 18:30;Parma;Midfielder;home;AC Milan;2 - 1;W;59;FALSO;0;1;0;0;0;0;0;26;0;24;0;0;0;3;1;1;0;1;0;0;0;0;0;0;0;0;0;6
2029;S. Sohm;22686;408;3;6.6;31/08/2024 20:45;Parma;Midfielder;away;Napoli;2 - 1;L;90;FALSO;0;0;0;0;0;0;0;48;1;45;1;1;2;5;2;0;0;2;1;0;0;0;0;0;0;0;0;6.5
2030;S. Sohm;22686;419;4;6.3;16/09/2024 18:30;Parma;Midfielder;home;Udinese;2 - 3;L;70;FALSO;0;0;0;0;0;0;0;15;0;13;1;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;6
2031;S. Sohm;22686;427;5;6.3;21/09/2024 20:45;Parma;Midfielder;away;Lecce;2 - 2;D;37;FALSO;0;0;0;0;0;0;0;16;1;16;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;5.5
2032;S. Turati;8653;395;2;0;24/08/2024 20:45;Monza;Goalkeeper;home;Genoa;0 - 1;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2033;S. Turati;8653;402;3;7.2;01/09/2024 18:30;Monza;Goalkeeper;away;Fiorentina;2 - 2;D;90;FALSO;0;0;0;0;2;0;4;31;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
2034;S. Turati;8653;418;4;6.9;15/09/2024 20:45;Monza;Goalkeeper;home;Inter;1 - 1;D;90;FALSO;0;0;0;0;1;0;1;42;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
2035;S. Turati;8653;428;5;7.5;22/09/2024 15:00;Monza;Goalkeeper;home;Bologna;1 - 2;L;90;FALSO;0;0;0;0;2;0;6;30;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
2036;S. Verdi;9229;386;1;6.3;19/08/2024 20:45;Como;Midfielder;away;Juventus;3 - 0;L;27;VERO;0;0;0;0;0;0;0;7;0;4;0;0;0;4;1;0;0;1;1;1;1;0;0;0;0;0;0;5.5
2037;S. Verdi;9229;413;4;0;14/09/2024 15:00;Como;Midfielder;home;Bologna;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2038;S. Verdi;9229;421;5;0;24/09/2024 20:45;Como;Midfielder;away;Atalanta;2 - 3;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2039;S. Vignato;8880;383;1;6.3;17/08/2024 20:45;Monza;Attacker;away;Empoli;0 - 0;D;69;FALSO;0;0;0;0;0;0;0;14;0;10;1;0;0;8;2;2;0;0;0;1;0;0;0;0;0;0;0;5
2040;S. Vignato;8880;395;2;6.9;24/08/2024 20:45;Monza;Attacker;home;Genoa;0 - 1;L;15;VERO;0;1;0;0;0;0;0;9;0;8;1;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;6
2041;S. Vignato;8880;402;3;6.5;01/09/2024 18:30;Monza;Attacker;away;Fiorentina;2 - 2;D;21;VERO;0;0;0;0;0;0;0;5;0;4;1;0;0;7;2;3;1;1;0;0;0;0;0;0;0;0;0;6
2042;S. Walukiewicz;8962;410;3;0;30/08/2024 18:30;Torino;Defender;away;Venezia;0 - 1;W;1;VERO;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2043;S. Walukiewicz;8962;420;4;6.9;15/09/2024 15:00;Torino;Defender;home;Lecce;0 - 0;D;70;VERO;0;0;0;0;0;0;0;44;0;40;2;0;2;13;6;1;1;1;0;3;1;0;0;0;0;0;0;6
2044;S. Walukiewicz;8962;424;5;7.2;20/09/2024 20:45;Torino;Defender;away;Verona;2 - 3;W;82;FALSO;0;2;0;0;0;0;0;84;0;79;2;0;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;6.5
2045;Saud Abdulhamid;22835;405;3;0;01/09/2024 20:45;AS Roma;Defender;away;Juventus;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2046;Saud Abdulhamid;22835;415;4;0;15/09/2024 12:30;AS Roma;Defender;away;Genoa;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2047;Saud Abdulhamid;22835;429;5;0;22/09/2024 18:00;AS Roma;Defender;home;Udinese;3 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2048;Saúl Coco;22724;389;1;7.3;17/08/2024 20:45;Torino;Defender;away;AC Milan;2 - 2;D;90;FALSO;0;0;0;0;0;0;0;53;0;50;2;3;0;6;5;0;0;0;1;0;0;0;0;0;0;0;0;6.5
2049;Saúl Coco;22724;399;2;6.9;25/08/2024 18:30;Torino;Defender;home;Atalanta;2 - 1;W;90;FALSO;0;0;0;0;0;0;0;29;0;21;3;0;4;11;6;1;0;0;2;1;0;0;0;0;0;0;0;5.5
2050;Saúl Coco;22724;410;3;8.3;30/08/2024 18:30;Torino;Defender;away;Venezia;0 - 1;W;90;FALSO;0;1;1;1;0;0;0;57;0;54;2;0;2;10;5;1;1;1;0;3;0;0;0;0;0;0;0;7
2051;Saúl Coco;22724;420;4;7.2;15/09/2024 15:00;Torino;Defender;home;Lecce;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;59;0;52;0;1;2;5;2;0;0;0;0;1;0;0;0;0;0;0;0;6.5
2052;Saúl Coco;22724;424;5;0;20/09/2024 20:45;Torino;Defender;away;Verona;2 - 3;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
